Ticker,MARKETCAP,NMVOLUME_AVG_CR_10D,PRICE_HIGHEST_CR_52W,PRICE_LOWEST_CR_52W,OUTSTANDING_SHARES,FREEFLOAT,BETA,PRICE_TO_EARNINGS,PRICE_TO_BOOK,DIVIDEND_YIELD,BVPS_CR
OCH,1120000000000.0,66931.5,6800.0,5400.0,200000000.0,0.177125425,0.37128431805706485,13.929505454152217,0.6920343505601754,0.0,8092.08386183
ODE,455090000000.0,16020.1,46600.0,44100.0,10000000.0,0.8825,0.13061589665874607,111.67309237518941,3.399382969425746,0.0,13387.4295451
OGC,902999996990.0,467610.0,5260.0,2800.0,299999999.0,0.32784119333333334,0.7309015744756288,16.386723855937028,1.2084746894098226,0.0,2490.743104822477
OIL,14637450113500.0,2638142.4,24100.0,9743.0,1034229500.0,0.947664220562264,0.6056227568109521,15.86197147646182,1.3238358371321635,0.017664099484208294,10690.902605159687
ONE,95513496000.0,2393.3,12500.0,5000.0,7959458.0,0.6549987478367478,0.2113052269416682,28.374092122924957,0.9208276693336807,0.0,13031.754365812345
ONW,27500000000.0,0.0,5800.0,3000.0,5500000.0,0.7751587272727273,0.128627169649026,9.867739263849893,9.442617143511622,0.0,529.5142145454546
OPC,1505195962000.0,3012.5,25200.0,21800.0,64050892.0,0.3837648350002682,0.11314465442907691,13.499546107315771,1.6200760917412786,5.672351119421885e-06,14505.491513513973
ORS,8423067204000.0,1853659.8,16600.0,8320.0,623930904.0,0.49000000006410965,1.0545293783361156,52.84382282278137,1.097926720277666,0.0,12295.902586819133
PAC,1572274576400.0,323321.9,34200.0,20496.0,69723928.0,0.8639516918049268,0.571943928249864,14.208733863207636,1.5030621475628954,0.04433448374303942,15002.70633291056
PAI,57599944000.0,0.6,13800.0,8753.0,4235290.0,0.019042379624535748,-0.1265293017117614,14.774957977868864,1.2737258635496345,0.057469848408185954,10677.336771744083
PAN,6841303062500.0,1051151.9,35350.0,23009.0,208894750.0,0.4981022707765969,0.5273441764618201,5.947876062995552,1.2806159156502355,0.01556732925395088,25573.63187491787
PAP,9317700000000.0,199.5,29700.0,23000.0,357000000.0,0.8584324481792717,0.16721122584117784,1343.8363451590585,2.640000168366238,0.0,9886.363005859945
PAS,73126266576.0,51154.6,4700.0,2400.0,28049968.0,0.9998506237155066,0.9596415291588039,4.442107072209935,0.2062044469644158,0.0,12642.792327606221
PAT,1679650000000.0,19364.5,97887.0,67100.0,25000000.0,0.28577824,0.11884573011792468,5.430106582539797,2.6555639252810344,0.03721013306343583,25300.08762372
PBC,685836778896.0,26068.9,7088.0,5600.0,116698448.0,0.19921294925875963,0.2866391289372168,30.717819362597968,0.5258437634051454,1.1067016575311091e-05,11176.323480463083
PBP,59993950000.0,1741.9,13500.0,11278.0,4799516.0,0.999234297791694,0.1220884936685495,7.740909602698156,0.8369825642412293,0.068,14934.600234273623
PBT,259329803200.0,132.4,34800.0,10438.0,17522284.0,0.1581871404435632,0.43022012756099265,12.416576380736352,1.3186957016604188,0.04790540540540541,11223.210920733849
PC1,7444264708300.0,12914775.0,31350.0,18100.0,411285343.0,0.7925886943167824,0.9057108972394861,7.148487999532319,1.1435080893469631,0.0,15828.484440662403
PCC,403650000000.0,3.0,35100.0,20989.0,11500000.0,0.39772547826086957,0.039393531027128614,14.423700789469745,1.5763556118680988,0.04244609676947851,22266.549334260868
PCE,197000000000.0,301.6,23560.0,18686.0,10000000.0,0.19252,0.11022367821366497,6.6986859937700824,0.9828906302278988,0.12688832487309645,20042.9217597
PCF,10725000000.0,4977.8,7600.0,3000.0,3000000.0,0.014418,0.5108513109507754,106.10178662448924,0.5015293488427471,0.0,7128.197000333334
PCG,43401000000.0,10.3,3400.0,1900.0,18870000.0,0.5847641759406466,0.014291688390345034,,0.29866784962879356,0.0004857261353425036,7700.862355484896
PCH,561558635300.0,103091.2,22300.0,13429.0,25409893.0,0.6337302955191507,0.07049850408373472,29.491027362161297,2.003047558874584,0.002136909531021506,11033.187855218437
PCM,59192000000.0,20.0,18100.0,6600.0,3920000.0,0.3729,0.02128572430171891,37.61318059232754,1.4125404543053646,0.0,10689.959323979592
PCN,44739870000.0,50.0,13600.0,11400.0,3924550.0,0.999057216750965,-0.084418996325858,18.904554388822593,3.1593933453320746,,4114.713990648609
PCT,824365577900.0,1122.2,11900.0,8000.0,80035493.0,0.865134834616437,-0.16675976416266822,13.6364598364889,1.1263897635561593,0.0,9144.25923712371
PDB,175526625700.0,45900.0,25960.0,9303.0,8909981.0,0.4143280140377701,0.23144783073959949,2.987366232480642,1.195493637637402,0.07614213197969544,16478.548592640098
PDC,64500000000.0,102.2,6900.0,4200.0,15000000.0,0.2148314,-0.20048326546591913,55.54341962933315,0.4433543753518338,0.0,9698.7877848
PDN,5895533502000.0,3677.0,115778.0,80450.0,55565820.0,0.7573243047614523,0.29533999063138705,13.164021877317845,3.97164194166189,0.02283334284833312,26714.392072212737
PDR,16314183346650.0,9106699.5,26300.0,14500.0,997809379.0,0.6285595116660053,1.190574017962433,27.33439721511128,1.3047047432291567,0.0,12531.570905102706
PDV,728904169940.0,31432.0,11405.0,9150.0,79314926.0,0.1898601657902322,0.19256413285619176,7.684865823548183,0.6875502039346697,0.04460326276865201,13366.296668094981
PEC,31154090000.0,0.0,10000.0,8500.0,3115409.0,0.38880224073307873,0.0,74.09265941666595,3.2640084482293843,0.0,3063.7175603588485
PEG,973975459800.0,535.5,4700.0,3200.0,231898919.0,-0.06278955530620649,0.6241042018901874,40.66558502381045,1.5053358765320737,0.0,2790.075002846391
PEN,53000000000.0,11.7,11200.0,7100.0,5000000.0,0.13336,0.018183767607557248,31.412871670215328,0.9574199229235121,0.0,11071.4220022
PEQ,239998188162.0,276.2,60691.0,32938.0,4965514.0,0.3653069954087331,0.17267252999655205,12.042044466898375,2.290752161124911,0.05126929121520857,21099.183412432227
PET,5240056632100.0,939971.0,51300.0,20197.0,106722131.0,0.7190957332387284,0.9788736333324817,17.8053028597375,2.1512566187798274,0.0,22823.869347511438
PFL,104250000000.0,39505.6,3500.0,2085.0,50000000.0,0.5834105,0.5207730857318974,18.848047526282038,0.45399573418187456,0.0,4592.5541652
PGB,6324958876000.0,40364.1,13841.0,10323.0,549996424.0,0.6628601116141075,0.6514762983560672,8.519495798817365,0.7826601083654102,0.0,14693.479170693663
PGC,814580347500.0,44872.1,17900.0,13050.0,60339285.0,0.29003724522092034,0.2278915588495854,7.245458651590991,0.9077218698763818,0.08147725206444414,14872.396984153856
PGD,2306637346300.0,13730.0,27700.0,23000.0,98997311.0,0.5399804073335992,0.08856787465241428,9.886853323376457,1.5032333803595246,0.06437768240343347,15499.921904626279
PGI,2162487522000.0,3863.8,22300.0,18500.0,110896796.0,-0.18171263487179556,0.13824038844283335,8.601867782355477,1.0650881578491576,0.01457396780345445,18308.34363925176
PGN,70039956600.0,61419.4,7700.0,5300.0,9464859.0,0.8007935458943446,0.12097821895091093,41.096129699939794,0.6381727303490703,0.0,11595.606719128093
PGS,2499939700000.0,734.2,53844.0,28773.0,49998794.0,0.64732898,0.031084392453662346,21.507487025435754,2.3861563365563803,0.03999031816647418,20954.20121221324
PGT,62706516900.0,611.0,10300.0,5800.0,9087901.0,0.20972081452031663,-0.07427748196569509,9.492490104457723,1.5780530513055948,0.0,4372.476574403704
PGV,26850886299400.0,14610.1,27500.0,18700.0,1123468046.0,0.9998543839314501,0.3472054153462286,6.166176784876611,1.4666666129762778,6.610284592503978e-08,16295.455141983628
PHC,251382357920.0,16871.1,6390.0,4440.0,50681927.0,0.7586728302576182,0.4578490782358643,10.52522779088668,0.38578667417357315,1.9071246843526306e-05,12856.84636625991
PHH,83260000000.0,0.1,7100.0,4600.0,18100000.0,0.3122867,0.2602377857426767,2.047919412183994,0.3150868383610811,0.0,14599.14994839779
PHN,435234660000.0,210.2,73200.0,58152.0,7253911.0,0.4426896056485943,-0.07533771365077631,12.758992973098392,2.587286464240057,0.0666061502316934,23190.319599041126
PHP,11859820080000.0,114847.9,40500.0,30100.0,326960000.0,0.07424860227550771,0.6704871036237147,11.995730055158985,1.871818382129599,0.016536650360382196,19378.48262753548
PHR,8658398752200.0,248497.7,69000.0,44222.0,135499198.0,0.2848070584152092,0.6668892034620234,13.07998972175734,2.0049207497995405,0.021266238790424646,31871.583954821635
PHS,1920089558400.0,99.2,15200.0,8124.0,200009329.0,0.36401255063457566,0.16585992094113974,23.437230978885765,0.8955955828417199,0.009460846459233575,10719.123881271558
PIA,95940000000.0,10.0,30832.0,23688.0,3900000.0,-0.16824589743589743,0.08680912627724403,7.955234200633422,1.5580652509657125,0.07310129080675422,15788.81242923077
PIC,513434321400.0,2675.7,24511.0,15400.0,33339891.0,0.948032433579342,0.007996936893909295,14.348314217226925,1.311783299456601,0.05143095075529168,11739.743909210742
PID,11200000000.0,0.0,2800.0,2800.0,4000000.0,-0.032742,0.0,,,,-2659.03231425
PIS,330000000000.0,0.1,16700.0,8500.0,27500000.0,0.031298181818181815,0.17198150618707914,11.915104739648239,0.9567188568137954,0.08330509056060606,12542.869741236364
PIT,106576687500.0,4896.4,9270.0,6000.0,14210225.0,0.2717889488000963,0.25947142127547007,322.36149876973434,0.9733640321585199,0.0,7705.236429753927
PIV,131167135882.0,418217.0,9000.0,2400.0,17324942.0,1.0,0.9827024810039107,18.009858446277235,15.137927177081036,0.0,500.1345237981172
PJC,218340457800.0,183.7,33000.0,22831.0,7326861.0,0.42244908097909517,-0.2139311554159106,4.919680614693214,1.2287136658845177,0.07241393272374096,24253.0060724504
PJS,189000000000.0,41.1,43855.0,18500.0,9000000.0,0.8294224444444445,-0.029210808335990195,8.751362831501744,1.321192584420857,0.04009193121693122,15894.730448555556
PJT,207771254750.0,1010.2,10500.0,8220.0,24882785.0,0.8424210955485891,0.04517959762366496,8.120967875733822,0.6186074285752119,0.07169068107098198,13498.059697135992
PLA,61000000000.0,161.8,7400.0,3800.0,10000000.0,0.8012425,-0.0071097726391506,,0.6195794343194072,0.0,9845.3881167
PLC,1712908399200.0,282464.6,37100.0,21200.0,80797566.0,0.19841568515607014,0.8871815277068209,65.8716211396148,1.3743047964032948,0.023540752890716516,15425.981234645113
PLE,75937500000.0,0.0,62500.0,13029.0,1215000.0,0.47129218106995885,0.19803193283783885,39.61450266307741,3.5415634654198382,0.0152,17647.57305925926
PLO,28770200000.0,1300.1,4600.0,3100.0,7192550.0,0.7091248583603867,0.11526231408954617,,1.7717974726660541,,1975.39507420873
PLP,395999326800.0,133645.3,8330.0,4100.0,89999847.0,0.7348471444444444,0.5186042901193538,15.864538109904105,0.3840268554404364,0.0,11457.532038882244
PLX,47774268036000.0,3999806.6,69500.0,32700.0,1270592235.0,0.9019209430444011,0.6252486265565026,26.85649873843857,1.8806422758015287,0.03190781776642435,19993.169612213944
PMB,138000000000.0,5931.2,11700.0,9861.0,12000000.0,0.14555416666666668,0.2232132581484192,5.361764624358276,0.8447135803647103,0.06086956521739131,13614.082059666667
PMC,1188969800200.0,282.5,183945.0,95103.0,9332573.0,0.8364888225358644,0.15635936924772412,14.406467963258365,4.906472732411069,0.051513318677814474,25965.70019811257
PMG,316013415960.0,1130.0,12900.0,6500.0,46336278.0,0.384529633562713,0.2988622847710015,12.458033227786363,0.7110237720233652,0.0,9591.803070932887
PMJ,30420000000.0,190.9,19859.0,13930.0,1800000.0,0.9706388888888889,0.1850185319214369,624.5196772354201,0.7982387281787354,0.05583606620644313,21171.611202777778
PMP,51240000000.0,410.0,14933.0,11200.0,4200000.0,0.16638095238095238,-0.08032643448601612,5.981295484666085,0.6800834831441488,0.08160660616705699,17938.974114761906
PMS,262864678000.0,2875.8,38997.0,29293.0,7201772.0,0.07716809140861444,0.1966907396631132,8.041700602778853,1.6225286436711615,0.07952045026376652,22495.75077911381
PMT,33098000000.0,820.0,7500.0,5400.0,4940000.0,0.775995,-0.1803871900072968,13.763504885060355,0.424775897985483,0.00019889494833524683,15773.022979352227
PMW,1858489280000.0,390.0,41508.0,32377.0,50229440.0,0.3849885843839788,0.04136637120192011,15.601889113809085,3.142611933780423,0.0538069630404325,11773.64586517389
PNC,307241535950.0,60.0,31500.0,17500.0,10799351.0,0.4371215266043558,0.17722524947909515,166.221037986623,1.6518619197279942,0.017678864555878093,17222.98919796199
PND,43333329000.0,313.3,10300.0,4200.0,6666666.0,-0.17312311731231173,0.2473825254772655,41.52066856321474,0.9711429305312841,6.688258361133529e-05,6693.144536864454
PNG,261000000000.0,20.0,45000.0,16600.0,9000000.0,0.205381,-0.14001690463641212,11.142596215382513,1.8228081532862668,0.034045310344827585,15909.51847988889
PNJ,35867137964700.0,1478558.2,84671.0,48071.0,511656747.0,0.7629248868787615,0.796478545031578,9.913047127893977,2.490571167289456,0.02260310591014788,28146.154151576153
PNP,316687000000.0,413.5,27000.0,18632.0,16100000.0,0.1216448447204969,0.01199873272672825,7.36626544748628,1.2840435282913008,0.08131057444416727,15318.795326335403
PNT,68688812800.0,2380.8,10900.0,5724.0,9282272.0,0.8245358459654747,-0.30330847162740654,9.89208834292248,0.5006823453854573,0.06756756756756757,14779.830102263757
POB,553720000000.0,0.0,50800.0,50800.0,10900000.0,0.004220091743119266,0.0,1331.4100518982302,4.943080771287786,0.0,10276.991688073394
POM,1061092018784.0,472066.9,8100.0,1400.0,279676336.0,0.26490345616474015,-0.04924456612688374,,4.37390068988401,0.0,-2232.877567500026
POS,690919474300.0,22942.4,21100.0,14717.0,45999965.0,0.1488818524101051,0.3964284541485883,6.632467649840287,0.761305468551947,0.00029197324363216317,19729.26850055212
POT,408030126000.0,39.4,25600.0,14619.0,19430006.0,0.7490548896382224,0.562089175085759,19.660987801097058,1.3310590350892297,0.005682317368889571,15776.911050825203
POV,95759527532.0,11421.6,13000.0,6930.0,12499612.0,0.25378219739940727,-0.11496353558194118,4.663582795023537,0.481257981358773,0.03633770434839701,15918.697033075907
POW,39015495344000.0,17752883.6,16550.0,10538.0,2786821096.0,0.9999648552969043,0.7435725740801109,12.264614343462227,1.0215076604390434,0.0,13705.232512874949
PPC,3170863104060.0,291541.3,12057.0,9626.0,320613054.0,0.011939531319447638,0.25757241259804997,15.201916989467014,0.695042755021172,0.05052641547970417,14229.340466542575
PPE,41400000000.0,40.0,15300.0,9900.0,3600000.0,1.0,-0.020931429856931513,13.63144137945469,1.2483850442146966,0.0,9211.901450833333
PPH,2059721857344.0,13630.4,29500.0,24139.0,74670891.0,0.2807215063229927,0.24037675427163221,4.4109432571885305,0.9400688417085313,0.07367762042914268,29342.53192549959
PPI,19316251600.0,0.0,400.0,400.0,48290629.0,0.9860932438879602,0.0,,,,-2986.4187118374457
PPP,164559831700.0,170.2,21224.0,16404.0,8799991.0,0.40014597742202235,0.09775231467745482,8.86890742518342,1.1083774210215518,0.08036871065905447,16871.50933006636
PPS,150000000000.0,30.5,11431.0,10000.0,15000000.0,0.06984886666666666,0.09950284610031329,10.038661892523479,0.8077716342177974,0.09790858466666667,12379.736520066666
PPT,304496306500.0,189701.4,15900.0,11944.0,19644923.0,0.8178626101003298,0.1361328134635642,24.98133311847212,1.4742445339114945,0.0,10513.859569060158
PPY,85964560800.0,2374.0,10100.0,8400.0,9343974.0,0.3285640563640267,0.01264349568100834,9.516634109557945,0.5432875591186893,0.07594503815576989,16933.94197158511
PQN,120000000000.0,0.0,4000.0,4000.0,30000000.0,0.04726333333333333,0.0,3.1377565320213265,0.5544723107231443,0.0,7214.066280033333
PRC,70676557200.0,7882.6,23550.0,11000.0,6199698.0,0.7876101384293235,0.6590853364723176,42.778982300646724,0.9656010316418997,0.0,11806.11828947152
PRE,2599560000000.0,12671.5,24900.0,18380.0,104400000.0,0.8572088601532567,0.11051045591387283,9.665272054670917,1.4876275859459915,0.06771111977334626,16738.060140344827
PRO,35700000000.0,60.1,22600.0,4000.0,3000000.0,0.393,-0.30088795485166514,32.45174598992684,0.7617318665031513,0.0,15622.295092666667
PRT,2970000000000.0,1371.2,11900.0,9059.0,300000000.0,0.20459433333333332,0.2118742392946747,22.69966664718825,0.8351055966838075,0.030305568855218856,11854.788231946666
PSB,267700000000.0,25886.9,8900.0,3900.0,50000000.0,0.42386036,0.3909994287646929,105.16326278150024,0.4760902597768338,4.820339932760553e-06,11245.76672186
PSC,80640000000.0,40.2,12242.0,9323.0,7200000.0,0.07456819444444444,0.2441684189336636,10.417154782408153,0.6537395962507143,0.0,17132.2038075
PSD,926426922600.0,74756.0,19200.0,11000.0,51755694.0,0.2118940188494043,0.5288748465743824,5.288056663893857,1.2017880479828922,0.0,14894.473305874326
PSE,138750000000.0,1559.5,12100.0,10100.0,12500000.0,0.966692,0.21416135078427423,6.975665044438213,0.7774251834243757,0.0728749945945946,14277.90125232
PSG,17500000000.0,0.0,500.0,500.0,35000000.0,0.5001714285714286,0.0,,,,-12343.607879428571
PSH,214534526000.0,0.0,1770.0,1700.0,126196780.0,0.5680691863292321,-0.009320762789583773,,1.7813079531319502,0.0,-205.61738355764703
PSI,514635180000.0,296051.7,10200.0,6500.0,59841300.0,0.4882610504785157,1.2515483447287306,8.278189575357965,0.662227314711902,0.0,12986.47731518199
PSL,118125000000.0,1018.7,15240.0,9300.0,11812500.0,0.9972048253968254,0.612501524798725,8.869193677224064,0.742054329543576,0.025,13476.102223068783
PSN,328000000000.0,13.0,11520.0,8200.0,40000000.0,0.0154175,-0.07217053664320404,8.659659523897393,0.5842815825034111,0.04878048780487805,14034.32907275
PSP,717720000000.0,121.4,21000.0,12876.0,40000000.0,0.4357,0.6038592387798153,63.471559028920176,1.5652338211676784,0.016061537925653457,11463.463003
PSW,136000000000.0,13203.2,9289.0,7394.0,17000000.0,0.24925882352941175,0.21010768346757375,6.0241750306989035,0.6394267730897554,0.06247132352941177,12511.205874823529
PTB,4040402025200.0,77041.7,57900.0,40881.0,80326084.0,0.6500252147235261,0.667928006540149,7.574244579950542,1.1507218096701168,0.024841970767755867,43711.69432724991
PTC,225341368000.0,4061.2,8580.0,5620.0,32191624.0,0.8447503730113952,0.5710156973317105,4.60640092938652,0.5223477164844733,0.0,13401.034941076598
PTD,121999591300.0,0.0,10300.0,4800.0,19999933.0,0.1735879815197381,0.1860821431136402,103.03546607905062,0.7424997779451576,7.163958425490234e-06,8215.490672443753
PTE,70358500800.0,0.1,5800.0,3000.0,12130776.0,0.4960762609086179,0.028482064627898287,,,0.0,-30389.55266109934
PTG,5995422000.0,0.0,1200.0,700.0,4996185.0,0.551056456075986,-0.08203067532271355,0.09271864623685525,0.030375800924557425,8.333333333333334,39505.131172684756
PTH,35031640000.0,0.0,10100.0,10000.0,3503164.0,0.7105479503671538,-0.005452499909245847,6.5162297696674,0.6746632846808054,0.09070635145828171,14822.208688488463
PTI,3376579612000.0,741.2,42000.0,20400.0,120592129.0,0.05280101655722489,-0.01858171326722883,11.719861667486354,1.240065553552661,5.543979070853905e-05,22579.451481240536
PTL,266000000000.0,56140.0,3930.0,2330.0,100000000.0,0.9307339146557885,0.5926626802400432,22.173044356695346,0.6030224820609548,0.0,4411.11248607
PTM,429440000000.0,965.9,26839.0,10100.0,35200000.0,0.933493409090909,0.1212759281127353,11.963807593628719,0.993322805760777,0.07442457619225037,12282.009362159091
PTO,26280000000.0,0.0,22119.0,14811.0,1200000.0,0.9914333333333334,0.2301927607074397,32.38971162994809,1.4316075634638497,0.021554033485540334,15297.488333333333
PTP,76720720500.0,730.0,14000.0,7610.0,6671367.0,0.3097775,0.14675518222449696,139.07307509426698,0.5772170618930296,0.07465540303417771,19923.18099933642
PTS,51782400000.0,1839.9,11200.0,8900.0,5568000.0,0.9868372844827586,0.055250078026143096,4.78199985572217,0.4739330929317903,0.05359818007662835,19623.02303573994
PTT,161633085600.0,181.3,11800.0,6200.0,16493172.0,0.46207800415832684,-0.455876500187285,12.107479419701718,0.6892956539333631,0.0,14217.411562190706
PTV,113000000000.0,25187.9,9700.0,3400.0,20000000.0,0.24695,-0.06395631063574758,101.11459576843293,0.5600839409007872,0.0,10087.77361285
PTX,119877542500.0,272.3,31800.0,17687.0,5847685.0,0.2862354931908952,-0.26182029555961345,4.570317077484722,1.0453526220572442,0.12878047779466284,19610.60752844929
PV2,77424480000.0,96272.1,3200.0,2100.0,36868800.0,0.3642329317269076,0.6978559703333463,45.39266371122867,0.3397047273106038,0.0001775536626142016,6181.839200841904
PVA,10923000000.0,0.0,500.0,500.0,21846000.0,0.6532874210381763,0.0,,,0.0,-1586.324223015655
PVB,587519945600.0,112160.0,42000.0,26300.0,21599998.0,0.47064809913408323,0.5838987522379535,7.647490957251518,1.29400622692778,0.0,21019.99158425848
PVC,1193558606100.0,1260818.4,21800.0,8900.0,81194463.0,0.9324964437538062,0.6852556290922738,37.11449432193639,1.2410153588669395,0.0,11845.139461788176
PVD,17121104184800.0,3739098.3,45000.0,17602.0,555880006.0,0.9990353373128478,0.6017202060875216,14.400642351694657,0.9963249886298654,0.016233766233766232,30913.607860378776
PVE,67125000000.0,9051.3,3500.0,2200.0,25000000.0,0.72102228,-0.00846067099906084,47.85806276066068,,0.0,-4639.53638688
PVG,247990836400.0,75304.8,9300.0,5900.0,39998522.0,0.3368606470009067,0.5601335973317066,15.654349177752454,0.48644294661464554,0.0,12745.585156796544
PVH,14700000000.0,72.3,1000.0,500.0,21000000.0,0.27314285714285713,0.3207161667213224,,0.3263004763921029,0.0,2145.2619614285713
PVI,19352248193000.0,59787.5,112500.0,51897.0,244965167.0,0.10812637700444978,0.4470676080679226,14.645613675929832,2.223718010340301,0.03993281681135785,35526.08722538091
PVL,131950000000.0,45201.4,4800.0,2400.0,50000000.0,0.585202,0.24787302609007025,345.0639327498403,0.9041655541565062,0.0,2918.71326868
PVM,740663323400.0,12841.5,19700.0,13451.0,38638600.0,0.8188236633832489,-0.11552291905548441,22.54839123132397,1.3251837405887705,0.034936235375091614,14465.163896052134
PVO,58481900000.0,23672.8,11500.0,5320.0,8900000.0,-0.25364044943820224,0.34190487572809697,38.784578934039885,0.5718897605296194,0.014607776081146474,11489.976658988764
PVP,1866644136000.0,1522516.8,19050.0,12811.0,103702452.0,-0.38801073864675834,0.3424258528413039,7.989380332344721,0.9301466103631532,0.05523555208597082,19351.787986382424
PVR,57097384300.0,2571.9,1300.0,900.0,51906713.0,0.21549898774810142,-0.09737526501505811,,0.12491787266160904,0.0,8805.785565847716
PVS,19791957831300.0,4303122.1,54600.0,24307.0,511420099.0,0.9993600556980899,0.6252331384585397,10.235886059623978,1.2785234940883137,4.5365749444961534e-06,30269.291240202117
PVT,10385480293500.0,8661039.9,30700.0,16364.0,469931235.0,0.9994157230259444,0.5810132585245266,9.085317440118486,1.1548052111956646,1.0869271021644541e-05,19137.426628962003
PVV,48000000000.0,22900.1,2200.0,1200.0,30000000.0,0.48082,-0.07654105261795552,0.4247789863113419,,0.0,-1052.583298
PVX,680394946329.0,245345.2,2900.0,1500.0,399997029.0,0.9999269075,0.03815831267717358,19.886731499718433,4.7053226426714065,0.0,361.5054968970782
PVY,113387534022.0,2527.0,3100.0,1800.0,59489787.0,0.6008356863002384,-0.09254787951900269,37.366924298170495,,0.000545637582946252,-8287.229411192882
PWA,62170000000.0,4375.2,9500.0,3300.0,10000000.0,0.71643,0.07125969677353379,7.23203117236274,0.8088821222848035,0.028947034936464534,7685.9159434
PWS,429672084800.0,80.0,16000.0,10819.0,38363579.0,0.017123650577283885,0.05855930573663577,16.55956203543264,0.9832433022871544,0.08924905057038976,11390.873422628269
PX1,200000000000.0,0.0,10000.0,10000.0,20000000.0,0.999785,0.0,,,,7532.89221965
PXA,12360000000.0,9285.6,1100.0,600.0,15000000.0,0.85706,0.15730490310041922,28.74869397544183,0.40462905313841163,0.0,2036.4331073333333
PXC,14034450000.0,0.0,500.0,500.0,28068900.0,0.044066564774536944,0.0,,,,-6602.554405872692
PXI,25320000000.0,8300.0,1400.0,844.0,30000000.0,0.48909633333333336,0.2119989455704687,268.37925987550614,0.18590909713356804,0.0,4539.853148733333
PXL,2309441819400.0,45989.7,20700.0,12120.0,175997700.0,0.7365588107558808,0.8623746774390083,1686.990470634842,1.3112936748115929,1.0322342740893731e-05,10006.91168733455
PXM,7635000000.0,2230.0,700.0,400.0,15000000.0,0.5146666666666667,0.24381622119410545,,,0.0,-33989.59962446667
PXS,163080000000.0,23216.1,3700.0,2300.0,60000000.0,0.3875146037495132,0.09608863741264294,11.036721150881014,1.7169302962636566,0.0,1583.0578596666667
PXT,32000000000.0,333.0,2100.0,1300.0,20000000.0,0.48965,0.2491343656448967,19.06760624592501,0.5534698467171486,0.0,2890.85306
QBS,35011613640.0,43567.8,800.0,500.0,69329928.0,0.9990641848063077,0.24463895935595717,,0.155564345474688,0.0,3246.2451370784634
QCC,33408712500.0,283.4,30200.0,10000.0,1329700.0,0.8513333333333334,0.609741149994304,31.192121755126042,1.580436549056532,0.02073209795199381,15897.506302925472
